source_run_id,run_mode,domain,profile,metric,contrast,classification,n_paired,mean_difference,median_difference,ci_lo_bootstrap,ci_hi_bootstrap,p_signflip_two_sided,p_sign_exact_two_sided,paired_rank_biserial,context_q,context_family_m
29848584965,phase1_v2_kg_only,benchmark,lab1,avg_redundant,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848584965,phase1_v2_kg_only,benchmark,lab2,avg_redundant,ql_true_minus_ql_false,registered_descriptive,20,-1.3337500000000002,-1.175,-1.7375156250000001,-0.9624999999999998,1.9073486328125e-06,1.9073486328125e-06,-1.0,5.281888521634615e-06,72
29848584965,phase1_v2_kg_only,benchmark,lab3,avg_redundant,ql_true_minus_ql_false,registered_descriptive,20,0.3325,0.39375000000000004,-0.06314062499999995,0.7256406249999998,0.12086677551269531,0.5034446716308594,0.4,0.20720018659319198,72
29848592010,phase1_v2_pbrs_only,training,lab1,auc_goal,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab1,auc_reward,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab1,episodes_to_threshold,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab1,mean_first_goal_presentations,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab2,auc_goal,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab2,auc_reward,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
29848592010,phase1_v2_pbrs_only,training,lab2,episodes_to_threshold,ql_true_minus_ql_false,registered_control,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12
