StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
176,-100.00,22.50,-100.00,54.88,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
177,-100.00,22.50,-100.00,45.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
178,-100.00,22.50,-100.00,45.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
179,-100.00,22.50,-100.00,45.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
180,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
181,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
182,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
183,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
184,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
185,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
186,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
187,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
188,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
189,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
190,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
191,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
192,-100.00,22.50,-100.00,45.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
193,-100.00,22.50,-100.00,45.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
194,-100.00,22.50,-100.00,45.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
195,-100.00,22.50,-100.00,45.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
196,0.00,-100.00,-100.00,45.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
197,0.00,-100.00,-100.00,45.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
198,0.00,-100.00,-100.00,45.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
199,0.00,-100.00,-100.00,45.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
200,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
201,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
202,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
203,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
204,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00
205,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
206,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
207,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
208,-100.00,22.50,-100.00,45.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
209,-100.00,22.50,-100.00,45.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
210,-100.00,22.50,-100.00,45.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
211,-100.00,22.50,-100.00,45.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
212,0.00,-100.00,-100.00,45.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
213,0.00,-100.00,-100.00,45.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
214,0.00,-100.00,-100.00,45.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
215,0.00,-100.00,-100.00,45.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
216,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
217,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
218,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
219,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
