StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
2928,0.00,0.00,-0.55,0.00,0.00,-0.55,-0.55,-1.08,46.51,0.00,0.00,0.00,0.00
2929,0.00,0.00,0.00,85.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2932,0.00,-0.61,-0.55,0.00,0.00,-0.61,-0.55,0.00,-0.19,-4.10,-4.14,-0.11,-0.42
2933,-0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.42,0.00,0.00,0.00,-0.30
3008,-0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.23,0.00,0.00,0.00,-0.31
3009,0.00,0.00,0.00,47.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3010,0.00,0.00,-0.55,0.00,0.00,0.00,0.00,-0.55,-0.74,0.00,0.00,0.00,0.00
3011,-0.55,0.00,-0.55,0.00,-0.55,0.00,20.47,0.00,0.00,0.00,0.00,0.00,-0.30
3024,0.00,0.00,0.00,0.00,-0.69,-0.73,0.00,0.00,-0.11,-3.76,0.00,0.00,0.00
3025,0.00,0.00,-0.58,0.00,-0.56,0.00,0.00,-0.55,0.00,-1.91,0.00,-0.16,0.00
3040,-0.91,0.00,0.00,0.00,0.00,0.00,0.00,-0.88,-4.28,0.00,0.00,0.00,-0.59
3041,0.00,0.00,0.00,61.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3056,-0.55,0.00,0.00,0.00,0.00,-0.55,-0.55,0.00,-2.23,0.00,-4.03,0.00,-0.30
3057,-0.55,0.00,-0.55,0.00,0.00,-0.55,24.53,0.00,0.00,0.00,0.00,0.00,0.00
3716,0.00,0.00,0.00,0.00,15.15,0.54,-10.14,0.00,0.00,0.27,0.00,0.00,0.00
3717,-47.24,0.73,1.09,0.20,2.32,0.43,-16.63,10.20,2.02,0.79,0.59,2.00,1.21
3718,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00
3719,0.00,0.00,0.00,1.14,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00
3732,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.94,0.00
3733,-26.19,3.31,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,1.59,0.00
3748,0.00,0.00,0.00,0.00,4.92,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3749,-9.18,0.00,0.00,0.00,0.00,0.00,-10.09,0.00,0.20,0.00,0.23,1.76,0.20
3764,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3765,0.00,0.00,0.00,0.00,2.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
