StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Eff=OFF,SetZ1Eff=ON,SetZ1Ineff=OFF,SetZ1Ineff=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Eff=OFF,SetZ2Eff=ON,SetZ2Ineff=OFF,SetZ2Ineff=ON,DO_NOTHING
7024,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-125.00,0.00,-100.00,0.00,-100.00,0.00
7025,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7026,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7027,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7028,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-125.00,0.00,-100.00,0.00,-100.00,0.00
7029,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7030,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7031,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7032,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7033,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7034,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7035,-100.00,-22.50,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7036,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7037,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7038,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7039,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7040,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,-100.00,-10.00,0.00
7041,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7042,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7043,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7044,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,-100.00,-10.00,0.00
7045,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7046,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7047,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7048,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7049,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7050,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7051,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7052,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7053,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7054,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7055,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7056,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,-100.00,-10.00,0.00
7057,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7058,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7059,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7060,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,-100.00,-10.00,0.00
7061,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7062,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7063,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,-100.00,-10.00,0.00
7064,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7065,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7066,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7067,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7068,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7069,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7070,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7071,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00
7072,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00,-100.00,0.00
7073,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7074,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7075,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7076,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00,-100.00,0.00
7077,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7078,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7079,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7080,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7081,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7082,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7083,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7084,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7085,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7086,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7087,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7088,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00,-100.00,0.00
7089,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7090,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7091,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7092,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,-100.00,-10.00,0.00,-100.00,0.00
7093,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7094,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7095,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,-100.00,-10.00,0.00,-100.00,0.00
7096,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7097,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7098,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7099,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7100,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7101,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7102,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7103,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00
7104,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,-100.00,-10.00,0.00
7105,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7106,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7107,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7108,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,-100.00,-10.00,0.00
7109,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7110,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7111,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7112,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7113,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7114,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7115,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7116,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7117,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7118,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7119,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7120,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,-100.00,-10.00,0.00
7121,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7122,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7123,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7124,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,-100.00,-10.00,0.00
7125,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7126,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7127,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,-100.00,-10.00,0.00
7128,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7129,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7130,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7131,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7132,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7133,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7134,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7135,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00
7136,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00,-100.00,0.00
7137,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7138,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7139,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7140,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00,-100.00,0.00
7141,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7142,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7143,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7144,-100.00,-22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7145,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7146,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7147,-100.00,-22.50,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7148,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7149,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7150,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7151,0.00,-100.00,-100.00,0.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7152,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00,-100.00,0.00
7153,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7154,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7155,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7156,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-125.00,0.00,-100.00,0.00,-100.00,0.00
7157,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7158,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7159,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-10.00,0.00,-100.00,0.00,-100.00,0.00
7160,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7161,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7162,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7163,-100.00,-22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7164,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7165,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7166,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7167,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
7168,-100.00,-30.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,-100.00,-17.50,0.00
7169,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7170,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7171,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7172,0.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,-100.00,-17.50,0.00
7173,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7174,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7175,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7176,-100.00,-30.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7177,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7178,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7179,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7180,0.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7181,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7182,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7183,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7184,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,-100.00,-17.50,0.00
7185,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7186,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7187,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7188,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,-100.00,-17.50,0.00
7189,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7190,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7191,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,-100.00,-17.50,0.00
7192,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7193,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7194,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7195,-100.00,-30.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7196,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7197,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7198,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7199,0.00,-100.00,0.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,-100.00,-17.50,0.00
7200,-100.00,-30.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,0.00,-100.00,0.00
7201,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00,-100.00,0.00
7202,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00,-100.00,0.00
7203,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00,-100.00,0.00
7204,0.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-125.00,-100.00,-17.50,0.00,-100.00,0.00
7205,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00,-100.00,0.00
7206,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00,-100.00,0.00
7207,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-17.50,-100.00,-17.50,0.00,-100.00,0.00
7208,-100.00,-30.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00,-100.00,0.00
7209,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00,-100.00,0.00
7210,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00,-100.00,0.00
7211,-100.00,-30.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00,-100.00,0.00
7212,0.00,-100.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00,-100.00,0.00
7213,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00,-100.00,0.00
7214,0.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,0.00,-100.00,-100.00,-17.50,0.00,-100.00,0.00
