row_type,name,mode,profile,arm,seed,detail,value
artifact_presence,,phase1b_v2_redundancy_only,labrel8s,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_redundancy_only,labrel8s,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_redundancy_only,labband,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_redundancy_only,labband,true,1010,first_goal,1
artifact_presence,,phase1b_v2_redundancy_only,labband,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_redundancy_only,labband,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_redundancy_only,labband,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_redundancy_only,labband,false,1010,first_goal,1
artifact_presence,,phase1b_v2_redundancy_only,labband,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_redundancy_only,labband,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_redundancy_only,lab4chain3,true,1010,training_metrics,1
artifact_presence,,phase1b_v2_redundancy_only,lab4chain3,true,1010,first_goal,1
artifact_presence,,phase1b_v2_redundancy_only,lab4chain3,true,1010,benchmark,1
censoring_fraction,,phase1b_v2_redundancy_only,lab4chain3,true,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_redundancy_only,lab4chain3,false,1010,training_metrics,1
artifact_presence,,phase1b_v2_redundancy_only,lab4chain3,false,1010,first_goal,1
artifact_presence,,phase1b_v2_redundancy_only,lab4chain3,false,1010,benchmark,1
censoring_fraction,,phase1b_v2_redundancy_only,lab4chain3,false,1010,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1001,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1001,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1001,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1001,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1002,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1002,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1002,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1002,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1003,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1003,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1003,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1003,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1004,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1004,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1004,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1004,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,true,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,false,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8s,false,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,true,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,true,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labband,false,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labband,false,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,true,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,true,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1005,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1005,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,lab4chain3,false,1005,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,lab4chain3,false,1005,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,true,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,true,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel0,false,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel0,false,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,true,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,true,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel4,false,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel4,false,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,true,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,true,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8,false,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel8,false,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,true,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,true,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel16,false,1006,benchmark,1
censoring_fraction,,phase1b_v2_kg_frozen,labrel16,false,1006,cell_censored_fraction,0
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1006,training_metrics,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1006,first_goal,1
artifact_presence,,phase1b_v2_kg_frozen,labrel8s,true,1006,benchmark,1
